Primary_Key,ProdCat1,ProdCat2,GROSS_TURNOVER,INVOICE_NUMBER,Cluster
83714_Customer Group_1307,Business Solutions,Workforce Management Solutions,11360.8544,1,3
83714_Customer Group_1307,Digital Transformation Services,Cloud Strategy and Migration,73.0314,1,3
83714_Customer Group_1307,Mobile Services,Mobile Device Management (MDM),257.199,1,3
83714_Customer Group_1307,Network and Infrastructure,Carrier Services,4067.9,1,3
83714_Customer Group_1307,Television and Entertainment,Mobile TV Services,626.2905,1,3
83778_Customer Group_4237,Mobile Services,Mobile Plans (Prepaid),315.65,1,6
83778_Customer Group_4237,Network and Infrastructure,Network Design Services,1661.112,2,6
83778_Customer Group_4237,Television and Entertainment,Mobile TV Services,819.54,1,6
83783_Customer Group_965,Mobile Services,Family Mobile Plans,348.8576,1,2
83783_Customer Group_965,Mobile Services,Mobile Plans (Prepaid),253.3754,2,2
83783_Customer Group_965,Network and Infrastructure,Network Design Services,181.8201,1,2
83893_Customer Group_701,Business Solutions,Workforce Management Solutions,238.9275,1,0
83893_Customer Group_701,Cloud and Hosting Services,Application Hosting Services,200.28,2,0
83893_Customer Group_701,Television and Entertainment,Educational TV Channels,350.62,1,0
83957_Customer Group_3855,Broadband and Internet Services,4G Services,409.857,1,0
83957_Customer Group_3855,Devices and Accessories,Data Center Equipment - Rack Solutions,174.0124,1,0
83957_Customer Group_3855,Digital Transformation Services,Cloud Strategy and Migration,732.0489,2,0
83957_Customer Group_3855,Digital Transformation Services,Cloud and Hosting Services,936.3843,1,0
83957_Customer Group_3855,Network and Infrastructure,Network Design Services,495.1119,1,0
83957_Customer Group_3855,Network and Infrastructure,Wholesale Telecom Services,176.3274,1,0
83957_Customer Group_3855,Television and Entertainment,News Subscription Packages,11217.6672,4,0
83957_Customer Group_3855,Television and Entertainment,Premium TV Channels,794.0074999999999,4,0
83976_Customer Group_1491,Business Solutions,Asset Tracking Solutions,10081.7613,5,4
83976_Customer Group_1491,Cloud and Hosting Services,Application Hosting Services,555.0758,1,4
83976_Customer Group_1491,Cloud and Hosting Services,Data Backup Services,541.167,2,4
83976_Customer Group_1491,Communication Tools,Virtual Event Hosting,11283.3657,9,4
83976_Customer Group_1491,Devices and Accessories,Network switches,1136.45,1,4
83976_Customer Group_1491,Mobile Services,Mobile Device Management (MDM),4982.3735,3,4
83976_Customer Group_1491,Security and Privacy,Network Security Solutions,1275.1391,4,4
83976_Customer Group_1491,Television and Entertainment,Over-the-Top (OTT) Services,164.6272,1,4
84186_Customer Group_1070,Cloud and Hosting Services,Application Hosting Services,295.2,1,5
84186_Customer Group_1070,Cloud and Hosting Services,Platform as a Service (PaaS),1321.8456,3,5
84186_Customer Group_1070,Data and Analytics,Predictive Analytics,374.2962,1,5
84186_Customer Group_1070,Devices and Accessories,Data Center Equipment - Rack Solutions,181.5356,1,5
84186_Customer Group_1070,Digital Transformation Services,Cloud-native Development,729.0984,1,5
84186_Customer Group_1070,Digital Transformation Services,Remote Work Solutions,1311.975,1,5
84186_Customer Group_1070,Mobile Services,Mobile Device Management (MDM),2878.0108999999998,5,5
84186_Customer Group_1070,Mobile Services,Mobile Plans (Prepaid),750.6152,3,5
84186_Customer Group_1070,Network and Infrastructure,Network Infrastructure Services,667.5716,1,5
84186_Customer Group_1070,Network and Infrastructure,Wholesale Telecom Services,206.408,1,5
84186_Customer Group_1070,Security and Privacy,Access Control Solutions,1803.48,1,5
84186_Customer Group_1070,Security and Privacy,Cybersecurity Solutions,25862.401,5,5
84186_Customer Group_1070,Security and Privacy,Digital ID Services,2121.2917,3,5
84186_Customer Group_1070,Security and Privacy,Network Security Solutions,71.724,1,5
84186_Customer Group_1070,Television and Entertainment,Local TV Channels,24.8884,1,5
842000_Customer Group_4791,Business Solutions,Managed IT Services,1225.166,4,4
842000_Customer Group_4791,Cloud and Hosting Services,Application Hosting Services,1173.3447999999999,2,4
842000_Customer Group_4791,Communication Tools,Virtual Event Hosting,263.4222,1,4
842000_Customer Group_4791,Communication Tools,Web Conferencing Services,468.1747,2,4
842000_Customer Group_4791,Data and Analytics,Predictive Analytics,98.73689999999999,2,4
842000_Customer Group_4791,Devices and Accessories,Network switches,9860.2831,5,4
842000_Customer Group_4791,Digital Transformation Services,Cloud Strategy and Migration,1352.84,1,4
842000_Customer Group_4791,Digital Transformation Services,Cloud-native Development,813.494,1,4
842000_Customer Group_4791,IoT and Smart Solutions,Smart City Solutions,199.6044,1,4
842000_Customer Group_4791,Mobile Services,Mobile Device Management (MDM),147.6411,1,4
842000_Customer Group_4791,Mobile Services,Mobile Plans (Prepaid),935.4157,7,4
842000_Customer Group_4791,Network and Infrastructure,Carrier Services,532.6542,1,4
842000_Customer Group_4791,Network and Infrastructure,Network Design Services,237.9162,2,4
842000_Customer Group_4791,Network and Infrastructure,Network Equipment Sales,210.53,1,4
842000_Customer Group_4791,Network and Infrastructure,Network Monitoring Services,9346.119999999999,9,4
842000_Customer Group_4791,Network and Infrastructure,Wholesale Telecom Services,59.22,1,4
842000_Customer Group_4791,Security and Privacy,Cybersecurity Solutions,1717.6613,9,4
842000_Customer Group_4791,Security and Privacy,Network Security Solutions,102.2248,1,4
842000_Customer Group_4791,Television and Entertainment,Educational TV Channels,220.1525,1,4
842000_Customer Group_4791,Television and Entertainment,Kids Entertainment Packages,608.519,2,4
842000_Customer Group_4791,Television and Entertainment,Mobile TV Services,147.3032,4,4
842000_Customer Group_4791,Television and Entertainment,Premium TV Channels,46.5576,1,4
84236_Customer Group_183,Broadband and Internet Services,4G Services,5728.3548,3,4
84236_Customer Group_183,Community and Social Platforms,Professional Networking Platforms,3334.5456,1,4
84236_Customer Group_183,Devices and Accessories,Data Center Equipment - Rack Solutions,1081.588,2,4
84236_Customer Group_183,Devices and Accessories,Data Center Equipment - Storage Solutions,4644.264,1,4
84236_Customer Group_183,Devices and Accessories,Network switches,12974.7296,2,4
84236_Customer Group_183,Digital Transformation Services,Cloud Strategy and Migration,1757.498,3,4
84236_Customer Group_183,Digital Transformation Services,Cloud and Hosting Services,2206.5232,3,4
84236_Customer Group_183,Digital Transformation Services,Cloud-native Development,903.61,1,4
84236_Customer Group_183,Mobile Services,Mobile Plans (Postpaid),2092.4825,3,4
84236_Customer Group_183,Mobile Services,Mobile Plans (Prepaid),5985.8564,9,4
84236_Customer Group_183,Network and Infrastructure,Network Design Services,259.864,1,4
84236_Customer Group_183,Network and Infrastructure,Network Monitoring Services,2586.7391,2,4
84236_Customer Group_183,Network and Infrastructure,Wholesale Telecom Services,5898.3925,4,4
84236_Customer Group_183,Television and Entertainment,Kids Entertainment Packages,1929.126,2,4
84236_Customer Group_183,Television and Entertainment,Mobile TV Services,221.719,2,4
84236_Customer Group_183,Television and Entertainment,Movie Subscription Packages,1386.9888,1,4
84236_Customer Group_183,Television and Entertainment,News Subscription Packages,9426.2329,5,4
84275_Customer Group_4124,Mobile Services,Mobile Plans (Postpaid),3626.8860000000004,2,2
84345_Customer Group_2084,IoT and Smart Solutions,Environmental Monitoring Services,174.9708,1,9
84392_Customer Group_968,IoT and Smart Solutions,Smart City Solutions,252.13979999999998,1,9
84392_Customer Group_968,Mobile Services,Family Mobile Plans,77.742,1,9
84392_Customer Group_968,Television and Entertainment,Mobile TV Services,114.19149999999999,2,9
84392_Customer Group_968,Television and Entertainment,Premium TV Channels,127.87859999999999,1,9
84397_Customer Group_969,Cloud and Hosting Services,Application Hosting Services,1100.9128,3,5
84397_Customer Group_969,Cloud and Hosting Services,Data Backup Services,88.0362,1,5
84397_Customer Group_969,Devices and Accessories,Data Center Equipment - Servers,236.756,1,5
84397_Customer Group_969,Digital Transformation Services,Cloud Strategy and Migration,584.29,1,5
84397_Customer Group_969,Digital Transformation Services,Remote Work Solutions,219.78,1,5
84397_Customer Group_969,Mobile Services,Mobile Plans (Prepaid),1053.8811,3,5
84397_Customer Group_969,Network and Infrastructure,Carrier Services,479.9848,1,5
84397_Customer Group_969,Network and Infrastructure,Network Design Services,260.7107,2,5
84397_Customer Group_969,Network and Infrastructure,Network Monitoring Services,1182.6,1,5
84397_Customer Group_969,Network and Infrastructure,Wholesale Telecom Services,1701.6792,3,5
84397_Customer Group_969,Security and Privacy,Cybersecurity Solutions,5686.2024,10,5
84397_Customer Group_969,Security and Privacy,Digital ID Services,1520.76,1,5
84397_Customer Group_969,Security and Privacy,Network Security Solutions,38.5569,2,5
84472_Customer Group_387,Cloud and Hosting Services,Application Hosting Services,3076.9459,7,7
84472_Customer Group_387,Data and Analytics,Big Data Solutions,1353.0,1,7
84472_Customer Group_387,Data and Analytics,Data Analytics Services,676.1863000000001,1,7
84472_Customer Group_387,IoT and Smart Solutions,Smart City Solutions,619.7727,2,7
84472_Customer Group_387,Mobile Services,Mobile Plans (Prepaid),812.123,3,7
84472_Customer Group_387,Television and Entertainment,Educational TV Channels,131.6088,1,7
84472_Customer Group_387,Television and Entertainment,Mobile TV Services,382.10040000000004,2,7
84541_Customer Group_2209,Devices and Accessories,Network switches,874.5,1,6
84541_Customer Group_2209,Digital Transformation Services,Remote Work Solutions,1162.8,1,6
84541_Customer Group_2209,Mobile Services,Mobile Plans (Prepaid),80.0681,1,6
84541_Customer Group_2209,Network and Infrastructure,Carrier Services,2164.0,2,6
84541_Customer Group_2209,Security and Privacy,Cybersecurity Solutions,540.6,1,6
84546_Customer Group_3086,Cloud and Hosting Services,Application Hosting Services,240.9737,2,4
84546_Customer Group_3086,Community and Social Platforms,Professional Networking Platforms,1920.76,1,4
84546_Customer Group_3086,Mobile Services,Mobile Device Management (MDM),1327.7658000000001,3,4
84546_Customer Group_3086,Network and Infrastructure,Carrier Services,2404.8955,1,4
84546_Customer Group_3086,Security and Privacy,Access Control Solutions,598.0,2,4
84546_Customer Group_3086,Television and Entertainment,Mobile TV Services,465.8924,1,4
84633_Customer Group_1009,Mobile Services,Mobile Plans (Postpaid),3280.5,1,2
84681_Customer Group_970,Business Solutions,Managed IT Services,251.3756,1,4
84681_Customer Group_970,Cloud and Hosting Services,Application Hosting Services,483.0973,4,4
84681_Customer Group_970,Community and Social Platforms,Professional Networking Platforms,830.48,3,4
84681_Customer Group_970,Digital Transformation Services,Cloud-native Development,305.6155,3,4
84681_Customer Group_970,Mobile Services,Mobile Device Management (MDM),1697.6982,4,4
84681_Customer Group_970,Network and Infrastructure,Network Design Services,47.1765,1,4
84681_Customer Group_970,Network and Infrastructure,Network Equipment Sales,354.0385,1,4
84681_Customer Group_970,Network and Infrastructure,Network Infrastructure Services,87.98,1,4
84681_Customer Group_970,Security and Privacy,Access Control Solutions,789.6,1,4
84681_Customer Group_970,Security and Privacy,Cybersecurity Solutions,168.3,1,4
84681_Customer Group_970,Television and Entertainment,Educational TV Channels,224.43110000000001,4,4
84681_Customer Group_970,Television and Entertainment,Kids Entertainment Packages,371.9256,1,4
84681_Customer Group_970,Television and Entertainment,Mobile TV Services,309.736,1,4
84681_Customer Group_970,Television and Entertainment,Premium TV Channels,94.61619999999999,3,4
84744_Customer Group_971,Business Solutions,Managed IT Services,617.4737,2,3
84744_Customer Group_971,Television and Entertainment,Premium TV Channels,394.9504,1,3
84777_Customer Group_2087,Television and Entertainment,Mobile TV Services,198.1603,1,0
84803_Customer Group_2088,Mobile Services,Family Mobile Plans,1050.4920000000002,2,0
84803_Customer Group_2088,Television and Entertainment,Mobile TV Services,1359.6008000000002,5,0
84906_Customer Group_972,Mobile Services,Mobile Device Management (MDM),31.2076,1,6
84906_Customer Group_972,Network and Infrastructure,Network Infrastructure Services,27.8168,1,6
84906_Customer Group_972,Network and Infrastructure,Network Monitoring Services,1298.0,1,6
84906_Customer Group_972,Security and Privacy,Access Control Solutions,695.8812,2,6
854400_Customer Group_5198,Business Solutions,Digital Workspace Solutions,129.352,1,9
854400_Customer Group_5198,IoT and Smart Solutions,Environmental Monitoring Services,3269.7872,1,9
854400_Customer Group_5198,Mobile Services,Family Mobile Plans,68.1651,1,9
854400_Customer Group_5198,Television and Entertainment,Mobile TV Services,2011.4966000000002,1,9
854400_Customer Group_5198,Television and Entertainment,Premium TV Channels,48.6018,1,9
85469_Customer Group_1409,Cloud and Hosting Services,Application Hosting Services,237.0,1,6
85469_Customer Group_1409,Cloud and Hosting Services,Cloud PBX Services,811.68,1,6
85469_Customer Group_1409,Cloud and Hosting Services,Platform as a Service (PaaS),304.36260000000004,2,6
85469_Customer Group_1409,Data and Analytics,Predictive Analytics,249.0,1,6
85469_Customer Group_1409,Devices and Accessories,Network switches,565.3263000000001,2,6
